user_id,total_questions,total_correct_solutions,number_algebra_mistakes,number_trigonometry_mistakes,number_reading_mistakes,number_working_with_formulas_mistakes,course_recommend
384,34,3,0,8,0,57,Курс по логическому мышлению и математике для начинающих
385,6,0,3,5,2,0,"Курс по тригонометрии, Курс по улучшению внимательности"
386,46,22,0,6,38,1,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
387,17,6,4,2,1,3,Sleep and recover more. You are best!
388,7,1,6,1,2,2,"Курс по олимпиадной геометрии, Курс по улучшению внимательности, Курс по алгебре"
389,10,6,1,5,1,0,Курс по тригонометрии
390,17,12,4,6,0,0,Курс по тригонометрии
391,20,1,7,2,3,8,Курс по логическому мышлению и математике для начинающих
392,33,0,3,44,2,1,Курс по тригонометрии
393,39,33,1,0,4,0,Курс по улучшению внимательности
394,37,35,2,0,0,0,Sleep and recover more. You are best!
395,6,1,1,1,3,1,Курс по улучшению внимательности
396,23,15,0,7,7,0,"Курс по тригонометрии, Курс по улучшению внимательности"
397,17,8,8,0,4,4,"Курс по улучшению внимательности, Курс по алгебре, Курс по логическому мышлению и математике для начинающих"
398,1,1,0,0,0,0,Sleep and recover more. You are best!
399,7,1,0,1,3,2,Курс по улучшению внимательности
400,42,30,11,9,4,0,"Курс по тригонометрии, Курс по улучшению внимательности"
401,25,17,3,3,6,4,"Курс по олимпиадной алгебре, Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
402,46,19,10,33,9,6,"Курс по тригонометрии, Курс по улучшению внимательности"
403,39,21,15,5,1,8,"Курс по олимпиадной геометрии, Курс по алгебре, Курс по логическому мышлению и математике для начинающих"
404,34,26,0,0,4,2,Курс по улучшению внимательности
405,40,33,9,0,1,1,Sleep and recover more. You are best!
406,35,5,11,4,13,9,Курс по улучшению внимательности
407,9,5,0,0,3,2,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
408,4,0,3,0,3,1,"Курс по улучшению внимательности, Курс по алгебре"
